Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,ALTER
Public Class,org.gudy.azureus2.core3.tracker.client.impl.bt.TrackerLoadTester,1,0,3,0,4,2,2,42,1,0,9,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.bt.TrackerStatus,51,0,21,14,21,3,3,1040,1,84,199,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.bt.TRTrackerBTAnnouncerImpl,74,0,61,47,61,7,37,2320,1,94,449,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.bt.TRTrackerBTScraperImpl,10,0,7,2,8,0,6,97,1,58,17,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.bt.TRTrackerBTScraperResponseImpl,3,0,7,2,31,0,5,60,2,57,8,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.dht.TRTrackerDHTAnnouncerImpl,26,0,36,9,36,0,36,298,1,89,47,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.dht.TRTrackerDHTScraperImpl,14,0,6,2,7,0,6,131,1,61,19,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.dht.TRTrackerDHTScraperResponseImpl,1,0,5,1,29,0,4,36,2,60,5,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerFactoryImpl,9,0,0,0,4,0,4,86,1,0,12,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerImpl,23,1,17,8,20,1,11,495,1,86,60,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerMuxer,26,0,35,18,55,4,22,1123,2,89,170,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerResponseImpl,3,0,22,11,22,0,22,189,1,82,30,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerAnnouncerResponsePeerImpl,1,0,14,9,14,1,12,108,1,78,18,NO
Public Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerScraperImpl,12,0,19,4,20,0,19,204,1,77,33,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.client.impl.TRTrackerScraperResponseImpl,4,2,23,11,24,0,21,152,1,81,32,NO
Public Class,org.gudy.azureus2.core3.tracker.client.TRTrackerAnnouncerException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.core3.tracker.client.TRTrackerAnnouncerFactory,6,0,0,0,5,0,5,44,1,0,5,NO
Public Class,org.gudy.azureus2.core3.tracker.client.TRTrackerScraperFactory,2,0,0,0,1,0,1,8,1,0,1,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostConfigImpl,17,0,6,9,6,1,0,309,1,68,48,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostExternalTorrent,12,0,50,6,50,0,49,356,1,92,57,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostImpl,38,0,46,13,47,0,27,902,1,91,126,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostPeerHostImpl,2,0,9,1,9,0,8,51,1,11,9,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostPeerPublishImpl,0,0,10,1,10,0,9,56,1,80,10,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostTorrentHostImpl,17,0,49,33,49,0,38,538,1,93,90,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostTorrentPublishImpl,16,0,43,11,43,0,39,330,1,92,56,NO
Public Class,org.gudy.azureus2.core3.tracker.host.impl.TRHostTorrentRequestImpl,3,0,6,3,6,0,5,48,1,55,8,NO
Public Class,org.gudy.azureus2.core3.tracker.host.TRHostException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.core3.tracker.host.TRHostFactory,2,0,0,0,1,0,1,8,1,0,1,NO
Public Class,org.gudy.azureus2.core3.tracker.host.TRHostTorrentRemovalVetoException,0,0,1,0,1,0,1,10,2,0,1,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.PRHelpers,2,0,0,0,6,0,6,58,1,0,7,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyAnnounce,1,0,9,3,27,0,8,77,3,48,12,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyAnnounce2,1,0,12,5,30,0,11,105,3,60,15,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyConnect,1,0,5,1,23,0,4,40,3,0,5,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyError,1,0,5,1,23,0,4,44,3,0,5,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyScrape,1,0,9,4,27,0,8,86,3,52,12,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketReplyScrape2,1,0,8,3,26,0,7,78,3,37,13,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketRequestAnnounce,2,0,14,9,36,0,13,140,3,64,14,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketRequestAnnounce2,2,0,15,10,37,0,14,151,3,66,15,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketRequestConnect,1,0,4,0,26,0,3,29,3,0,4,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketRequestScrape,3,0,6,1,28,0,5,66,3,0,11,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPPacketTracker,1,0,0,0,0,0,0,16,1,0,0,NO
Public Class,org.gudy.azureus2.core3.tracker.protocol.udp.PRUDPTrackerCodecs,5,0,0,0,1,0,1,103,1,0,2,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.dht.TRTrackerServerDHT,1,0,8,0,75,0,7,46,2,0,8,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.blocking.TRBlockingServer,11,0,4,3,83,0,2,173,3,50,24,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.blocking.TRBlockingServerProcessor,8,0,5,3,30,0,3,326,5,53,65,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking.TRNonBlockingServer,19,0,11,12,90,0,7,379,3,76,35,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.nonblocking.TRNonBlockingServerProcessor,7,1,21,10,46,0,3,320,5,86,54,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.TRTrackerServerProcessorTCP,24,2,8,3,25,0,2,588,4,65,122,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.server.impl.tcp.TRTrackerServerTCP,11,2,12,9,79,0,7,274,2,85,29,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerFactoryImpl,15,0,0,1,4,0,3,197,1,100,14,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerImpl,25,3,55,27,67,0,51,800,1,96,127,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerNATChecker,10,0,4,6,5,0,0,156,1,71,11,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerPeerImpl,5,0,41,22,42,0,27,457,1,88,63,NO
Public Abstract Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerProcessor,18,2,4,3,17,0,1,383,3,41,54,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerRequestImpl,3,0,6,6,6,0,6,51,1,69,6,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerStatsImpl,2,0,10,7,10,0,7,77,1,80,12,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentImpl,26,0,42,33,42,1,27,1973,1,91,345,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.TRTrackerServerTorrentStatsImpl,1,0,21,11,21,0,15,142,1,86,28,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.udp.TRTrackerServerProcessorUDP,31,0,7,3,24,0,2,455,4,71,58,NO
Public Class,org.gudy.azureus2.core3.tracker.server.impl.udp.TRTrackerServerUDP,11,0,9,5,76,0,7,126,2,75,17,NO
Public Class,org.gudy.azureus2.core3.tracker.server.TRTrackerServerException,0,0,10,5,10,0,10,69,2,80,10,NO
Public Class,org.gudy.azureus2.core3.tracker.server.TRTrackerServerFactory,4,0,0,0,12,0,12,134,1,0,12,NO
Public Class,org.gudy.azureus2.core3.tracker.util.TRTrackerUtils,12,0,0,0,21,1,18,489,1,91,80,NO
Public Class,org.gudy.azureus2.core3.util.AddressUtils,12,0,0,0,21,1,20,339,1,90,72,YES
Public Class,org.gudy.azureus2.core3.util.AEDiagnostics,18,0,0,2,18,1,16,484,1,92,73,NO
Public Class,org.gudy.azureus2.core3.util.AEDiagnosticsLogger,4,0,14,12,17,4,10,276,1,87,47,NO
Public Class,org.gudy.azureus2.core3.util.AEJavaManagement,3,0,0,0,8,0,8,138,1,68,28,NO
Public Class,org.gudy.azureus2.core3.util.AEMonitor,1,0,6,6,12,0,7,157,2,59,26,NO
Public Class,org.gudy.azureus2.core3.util.AEMonitor2,1,0,6,1,6,0,6,46,1,16,8,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AEMonSem,7,2,4,7,5,0,1,424,1,64,70,NO
Public Class,org.gudy.azureus2.core3.util.AENetworkClassifier,7,0,0,0,8,0,8,158,1,0,33,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AERunnable,1,718,2,0,2,0,2,15,1,0,2,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AERunnableBoolean,2,3,3,3,3,0,3,28,1,0,5,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AERunnableObject,2,5,3,3,3,0,3,27,1,0,5,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AERunnableWithCallback,2,2,3,1,3,0,3,22,1,0,5,NO
Public Class,org.gudy.azureus2.core3.util.AERunStateHandler,4,0,0,0,7,0,7,108,1,28,9,NO
Public Class,org.gudy.azureus2.core3.util.AESemaphore,1,0,14,5,19,0,13,178,2,75,30,NO
Public Class,org.gudy.azureus2.core3.util.AESemaphore2,0,0,3,1,3,0,3,19,1,33,3,NO
Public Class,org.gudy.azureus2.core3.util.AETemporaryFileHandler,2,0,0,0,7,0,7,125,1,57,27,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AEThread,4,61,4,0,7,0,7,61,2,0,10,NO
Public Abstract Class,org.gudy.azureus2.core3.util.AEThread2,3,230,12,5,17,0,17,277,1,82,29,NO
Public Class,org.gudy.azureus2.core3.util.AEVerifier,1,0,0,0,3,0,2,87,1,0,15,NO
Public Class,org.gudy.azureus2.core3.util.AEVerifierException,0,0,2,1,2,0,2,20,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.AsyncDispatcher,4,0,10,8,10,0,10,140,1,82,18,NO
Public Class,org.gudy.azureus2.core3.util.Average,2,1,14,5,15,2,9,126,1,58,33,NO
Public Class,org.gudy.azureus2.core3.util.Base32,0,0,0,0,2,0,2,89,1,0,16,NO
Public Class,org.gudy.azureus2.core3.util.BDecoder,9,0,15,8,30,9,21,768,1,96,152,NO
Public Class,org.gudy.azureus2.core3.util.BEncoder,9,0,11,5,27,13,14,634,1,91,126,NO
Public Class,org.gudy.azureus2.core3.util.BEncodingException,0,0,2,0,2,0,2,4,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.BoringException,0,1,2,0,2,0,2,16,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.BrokenMd5Hasher,0,0,8,6,12,5,7,215,1,75,23,NO
Public Class,org.gudy.azureus2.core3.util.ByteFormatter,1,0,0,0,15,0,15,195,1,0,41,NO
Public Class,org.gudy.azureus2.core3.util.ConcurrentHasher,8,0,3,6,6,0,5,125,1,83,8,NO
Public Class,org.gudy.azureus2.core3.util.ConcurrentHasherRequest,6,0,7,8,7,0,5,91,1,67,13,NO
Public Class,org.gudy.azureus2.core3.util.Constants,0,0,0,32,13,0,13,417,1,100,34,YES
Public Class,org.gudy.azureus2.core3.util.CRC32C,0,0,3,1,3,0,3,66,1,0,6,NO
Public Class,org.gudy.azureus2.core3.util.Debug,4,0,0,1,39,6,33,487,1,100,101,NO
Public Class,org.gudy.azureus2.core3.util.DebugLight,1,0,0,0,2,0,2,23,1,0,4,NO
Public Class,org.gudy.azureus2.core3.util.DebugWeakList,3,0,8,2,8,0,7,161,1,37,18,NO
Public Class,org.gudy.azureus2.core3.util.DelayedEvent,4,0,2,1,2,0,2,31,1,0,2,NO
Public Class,org.gudy.azureus2.core3.util.DirectByteBuffer,5,2,40,4,40,0,34,517,1,74,81,NO
Public Abstract Class,org.gudy.azureus2.core3.util.DirectByteBufferPool,3,1,2,0,3,0,1,24,1,0,1,NO
Public Class,org.gudy.azureus2.core3.util.DirectByteBufferPoolReal,15,0,14,7,17,11,0,610,2,79,96,NO
Public Class,org.gudy.azureus2.core3.util.DisplayFormatters,11,0,0,0,52,4,48,1136,1,95,201,NO
Public Class,org.gudy.azureus2.core3.util.ED2KHasher,1,0,4,3,4,0,4,66,1,50,12,NO
Public Class,org.gudy.azureus2.core3.util.FileIsADirectoryException,0,0,1,0,1,0,1,5,2,0,1,NO
Public Class,org.gudy.azureus2.core3.util.FileUtil,22,0,0,0,71,5,65,1547,1,98,309,NO
Public Class,org.gudy.azureus2.core3.util.FrequencyLimitedDispatcher,3,0,3,4,3,0,3,86,1,41,6,NO
Public Class,org.gudy.azureus2.core3.util.HashWrapper,1,0,7,2,7,0,7,41,1,50,9,NO
Public Class,org.gudy.azureus2.core3.util.HashWrapper2,0,0,7,4,7,0,7,74,1,60,14,NO
Public Class,org.gudy.azureus2.core3.util.HostNameToIPResolver,7,0,0,0,7,0,6,204,1,85,31,NO
Public Class,org.gudy.azureus2.core3.util.HostNameToIPResolverException,0,0,3,1,3,0,1,24,2,33,3,NO
Public Class,org.gudy.azureus2.core3.util.Ignore,0,0,0,0,1,0,1,11,1,0,2,NO
Public Class,org.gudy.azureus2.core3.util.IndentWriter,0,0,8,4,8,0,8,62,1,59,14,NO
Public Class,org.gudy.azureus2.core3.util.IPToHostNameResolver,5,0,0,0,2,0,2,103,1,50,5,NO
Public Class,org.gudy.azureus2.core3.util.IPToHostNameResolverRequest,1,0,4,2,4,0,1,27,1,37,4,NO
Public Class,org.gudy.azureus2.core3.util.jar.AEJarBuilder,8,0,0,0,5,2,3,157,1,0,23,NO
Public Class,org.gudy.azureus2.core3.util.jar.AEJarReader,0,0,2,1,2,0,2,52,1,0,11,NO
Public Class,org.gudy.azureus2.core3.util.jar.AEJarSigner,0,0,0,0,0,0,0,3,1,0,0,NO
Public Class,org.gudy.azureus2.core3.util.jar.AEJarSigner2,6,0,5,3,5,0,3,171,1,60,23,NO
Public Class,org.gudy.azureus2.core3.util.jman.AEMemoryMonitor,1,0,2,0,2,0,2,131,1,50,10,NO
Public Class,org.gudy.azureus2.core3.util.jman.AEThreadMonitor,12,0,4,3,5,2,3,243,1,80,38,NO
Public Class,org.gudy.azureus2.core3.util.LightHashSet,2,0,22,3,24,7,16,386,2,59,73,NO
Public Abstract Class,org.gudy.azureus2.core3.util.ListenerManagerDispatcherWithException,0,1,2,0,3,0,2,18,2,0,1,NO
Public Class,org.gudy.azureus2.core3.util.MD4Hasher,2,0,5,1,5,0,5,37,1,19,6,NO
Public Class,org.gudy.azureus2.core3.util.NonDaemonTaskRunner,9,0,2,5,6,0,3,168,1,77,16,NO
Public Class,org.gudy.azureus2.core3.util.PausableAverage,1,0,6,2,22,1,5,61,2,71,12,NO
Public Class,org.gudy.azureus2.core3.util.protocol.azplug.AZPluginConnection,12,0,11,4,11,0,10,142,2,79,26,NO
Public Class,org.gudy.azureus2.core3.util.protocol.azplug.Handler,1,0,1,0,1,0,1,9,2,0,1,NO
Public Class,org.gudy.azureus2.core3.util.protocol.AzURLStreamHandlerFactory,0,0,1,0,1,0,1,16,1,0,3,NO
Public Class,org.gudy.azureus2.core3.util.protocol.bc.Handler,2,0,1,0,1,0,1,30,2,0,5,NO
Public Class,org.gudy.azureus2.core3.util.protocol.chat.Handler,0,0,2,0,2,0,2,19,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.protocol.dht.Handler,3,0,1,0,1,0,1,36,2,0,8,NO
Public Class,org.gudy.azureus2.core3.util.protocol.i2p.Handler,1,0,1,0,1,0,1,19,2,0,3,NO
Public Class,org.gudy.azureus2.core3.util.protocol.maggot.Handler,1,0,2,0,2,0,1,53,2,0,3,NO
Public Class,org.gudy.azureus2.core3.util.protocol.magnet.Handler,1,0,1,0,1,0,1,23,2,0,1,NO
Public Class,org.gudy.azureus2.core3.util.protocol.magnet.MagnetConnection,2,0,7,2,7,0,6,79,2,64,13,NO
Public Class,org.gudy.azureus2.core3.util.protocol.magnet.MagnetConnection2,6,0,8,4,10,2,8,394,2,76,26,NO
Public Class,org.gudy.azureus2.core3.util.protocol.socks5.Handler,1,0,1,0,1,0,1,9,2,0,1,NO
Class,org.gudy.azureus2.core3.util.protocol.socks5.Socks5URLConnection,0,0,2,0,2,0,1,15,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.protocol.tcp.Handler,1,0,1,0,1,0,1,9,2,0,1,NO
Class,org.gudy.azureus2.core3.util.protocol.tcp.TCPURLConnection,0,0,2,0,2,0,1,15,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.protocol.tor.Handler,0,0,2,0,2,0,2,19,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.protocol.udp.Handler,1,0,2,0,2,0,2,14,2,0,2,NO
Class,org.gudy.azureus2.core3.util.protocol.udp.UDPURLConnection,0,0,2,0,2,0,1,15,2,0,2,NO
Public Class,org.gudy.azureus2.core3.util.protocol.vuze.Handler,1,0,1,0,1,0,1,9,2,0,1,NO
Class,org.gudy.azureus2.core3.util.protocol.vuze.VuzeURLConnection,3,0,11,5,11,0,10,92,2,80,15,NO
Public Class,org.gudy.azureus2.core3.util.protocol.ws.Handler,0,0,0,0,3,0,0,4,3,0,0,NO
Public Class,org.gudy.azureus2.core3.util.protocol.wss.Handler,8,1,2,0,3,2,1,101,2,66,7,NO
Public Class,org.gudy.azureus2.core3.util.RandomUtils,2,0,0,1,20,0,20,152,1,100,35,NO
Public Class,org.gudy.azureus2.core3.util.RARTOCDecoder,4,0,5,1,8,5,3,279,1,62,39,NO
Public Class,org.gudy.azureus2.core3.util.RealTimeInfo,0,0,0,0,6,0,6,36,1,50,6,NO
Public Class,org.gudy.azureus2.core3.util.ReferenceCountedDirectByteBuffer,1,1,7,2,47,0,5,94,2,64,8,NO
Public Class,org.gudy.azureus2.core3.util.SHA1,0,0,9,15,9,2,7,374,1,60,21,NO
Public Class,org.gudy.azureus2.core3.util.SHA1Hasher,2,0,11,1,11,0,11,38,1,27,11,NO
Public Class,org.gudy.azureus2.core3.util.SHA1Simple,2,0,4,6,5,1,4,353,1,63,12,NO
Public Class,org.gudy.azureus2.core3.util.ShellUtilityFinder,0,0,0,0,3,0,3,21,1,0,5,NO
Public Class,org.gudy.azureus2.core3.util.SimpleTimer,6,0,0,0,6,0,6,91,1,0,6,NO
Public Class,org.gudy.azureus2.core3.util.spi.AENameServiceDescriptor,1,0,3,6,3,0,3,176,1,100,4,YES
Public Class,org.gudy.azureus2.core3.util.StringInterner,11,0,0,0,9,2,7,579,1,33,69,NO
Public Class,org.gudy.azureus2.core3.util.SystemProperties,9,0,0,0,16,0,16,310,1,86,70,NO
Public Class,org.gudy.azureus2.core3.util.SystemTime,6,0,0,0,13,0,13,381,1,67,15,NO
Public Class,org.gudy.azureus2.core3.util.ThreadPool,15,0,25,16,26,1,20,547,1,89,73,NO
Public Abstract Class,org.gudy.azureus2.core3.util.ThreadPoolTask,3,5,11,2,13,0,7,77,2,60,17,NO
Public Class,org.gudy.azureus2.core3.util.TimeFormatter,4,0,0,0,15,2,13,238,1,0,42,NO
Public Class,org.gudy.azureus2.core3.util.TimeLimitedTask,3,0,2,4,2,0,2,72,1,12,3,NO
Public Class,org.gudy.azureus2.core3.util.Timer,9,0,27,8,29,0,26,428,2,87,66,NO
Public Class,org.gudy.azureus2.core3.util.TimerEvent,4,0,18,9,31,0,11,137,3,85,27,NO
Public Class,org.gudy.azureus2.core3.util.TimerEventPeriodic,4,0,9,7,9,0,6,94,1,65,16,NO
Public Class,org.gudy.azureus2.core3.util.TorrentUtils,48,0,0,1,116,12,104,3062,1,98,432,NO
Public Class,org.gudy.azureus2.core3.util.TrackersUtil,5,0,12,3,13,3,10,147,1,59,33,NO
Public Class,org.gudy.azureus2.core3.util.UnresolvableHostManager,4,0,0,0,2,0,2,30,1,50,4,NO
Public Class,org.gudy.azureus2.core3.util.UrlUtils,23,0,0,0,55,4,51,1404,1,98,259,NO
Public Class,org.gudy.azureus2.core3.xml.simpleparser.SimpleXMLParserDocumentFactory,3,0,0,0,4,0,4,32,1,0,4,NO
Public Class,org.gudy.azureus2.core3.xml.util.XMLElement,1,0,19,5,19,1,18,186,1,75,46,NO
Public Class,org.gudy.azureus2.core3.xml.util.XMLEscapeWriter,1,0,3,1,3,0,3,27,2,33,4,NO
Public Class,org.gudy.azureus2.core3.xml.util.XUXmlWriter,3,3,26,3,29,0,3,338,1,81,62,NO
Public Class,org.gudy.azureus2.platform.dummy.PlatformManagerImpl,6,0,38,0,39,1,38,239,1,97,40,NO
Public Class,org.gudy.azureus2.platform.JavaBitMode,1,0,0,0,1,0,1,9,1,0,4,NO
Public Class,org.gudy.azureus2.platform.macosx.access.cocoa.CocoaJavaBridge,7,0,16,15,23,7,1,268,2,88,28,NO
Public Class,org.gudy.azureus2.platform.macosx.access.jnilib.OSXAccess,5,0,0,0,20,3,17,117,1,76,18,NO
Public Abstract Class,org.gudy.azureus2.platform.macosx.NativeInvocationBridge,1,2,5,0,7,0,0,31,1,66,8,NO
Public Class,org.gudy.azureus2.platform.macosx.PlatformManagerImpl,21,0,61,8,71,17,45,1408,1,97,269,NO
Public Class,org.gudy.azureus2.platform.macosx.PlatformManagerUpdateChecker,21,0,6,1,6,0,4,222,1,66,33,NO
Public Class,org.gudy.azureus2.platform.macosx.PListEditor,1,0,9,2,10,4,6,196,1,70,28,NO
Public Class,org.gudy.azureus2.platform.PlatformManagerCapabilities,0,0,2,1,2,1,1,33,1,0,2,NO
Public Class,org.gudy.azureus2.platform.PlatformManagerFactory,6,0,0,0,2,0,2,71,1,50,19,YES
Public Class,org.gudy.azureus2.platform.PlatformManagerPluginDelegate,8,0,4,0,5,0,5,46,1,0,8,NO
Public Class,org.gudy.azureus2.platform.unix.PlatformManagerImpl,10,0,38,1,40,1,39,232,1,95,50,NO
Public Class,org.gudy.azureus2.platform.unix.PlatformManagerUnixPlugin,14,0,5,1,5,4,1,203,1,80,28,NO
Public Class,org.gudy.azureus2.platform.unix.ScriptAfterShutdown,1,0,0,0,4,1,3,47,1,50,10,NO
Public Class,org.gudy.azureus2.platform.unix.ScriptBeforeStartup,6,0,0,0,5,3,2,207,1,70,33,NO
Public Class,org.gudy.azureus2.platform.win32.access.AEWin32AccessException,0,1,1,0,1,0,1,10,2,0,1,NO
Public Class,org.gudy.azureus2.platform.win32.access.AEWin32Manager,2,0,0,0,1,0,1,9,1,0,1,NO
Public Class,org.gudy.azureus2.platform.win32.access.impl.AEWin32AccessExceptionImpl,0,0,1,0,2,0,1,11,3,0,1,NO
Public Class,org.gudy.azureus2.platform.win32.access.impl.AEWin32AccessImpl,10,0,36,3,37,2,33,469,1,95,65,NO
Public Class,org.gudy.azureus2.platform.win32.access.impl.AEWin32AccessInterface,6,0,0,0,21,0,11,164,1,55,9,NO
Public Class,org.gudy.azureus2.platform.win32.PlatformManagerImpl,29,0,61,9,62,9,42,1420,1,94,231,NO
Public Class,org.gudy.azureus2.platform.win32.PlatformManagerUpdateChecker,20,0,6,1,6,0,4,209,1,66,31,NO
Public Class,org.gudy.azureus2.plugins.clientid.ClientIDException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.ddb.DistributedDatabaseException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.disk.DiskManagerException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.download.DownloadException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.download.DownloadRemovalVetoException,0,0,3,1,3,0,3,21,2,33,3,NO
Public Class,org.gudy.azureus2.plugins.download.savelocation.SaveLocationChange,0,0,9,4,9,0,9,50,1,66,15,NO
Public Class,org.gudy.azureus2.plugins.ipc.IPCException,0,0,4,0,4,0,4,14,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.ipfilter.IPFilterException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.logging.FileLoggerAdapter,0,0,1,0,1,0,1,5,1,0,1,NO
Public Class,org.gudy.azureus2.plugins.messaging.bittorrent.BTMessageCancel,1,0,4,1,20,0,3,10,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.messaging.bittorrent.BTMessageManager,11,0,0,0,7,0,7,51,1,0,13,NO
Public Class,org.gudy.azureus2.plugins.messaging.bittorrent.BTMessagePiece,2,0,4,1,20,0,3,10,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.messaging.bittorrent.BTMessageRequest,1,0,4,1,20,0,3,10,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.messaging.MessageException,0,0,2,0,2,0,2,8,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.network.TransportException,0,0,4,0,4,0,4,13,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.platform.PlatformManagerException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.PluginAdapter,0,2,3,0,3,0,3,13,1,0,3,NO
Public Class,org.gudy.azureus2.plugins.PluginException,0,0,3,0,3,0,3,20,2,0,3,NO
Public Class,org.gudy.azureus2.plugins.PluginLauncher,1,0,0,0,1,0,1,9,1,0,1,NO
Public Abstract Class,org.gudy.azureus2.plugins.PluginManager,7,1,18,0,25,0,25,101,1,0,8,NO
Public Class,org.gudy.azureus2.plugins.sharing.ShareException,0,1,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.sharing.ShareResourceDeletionVetoException,0,0,1,0,3,0,1,10,3,0,1,NO
Public Class,org.gudy.azureus2.plugins.torrent.TorrentEncodingException,0,0,4,2,8,0,4,32,3,50,4,NO
Public Class,org.gudy.azureus2.plugins.torrent.TorrentException,0,1,4,0,4,0,4,28,2,0,4,NO
Public Class,org.gudy.azureus2.plugins.tracker.TrackerException,0,0,2,0,2,0,2,17,2,0,2,NO
Public Class,org.gudy.azureus2.plugins.tracker.TrackerTorrentRemovalVetoException,0,0,1,0,1,0,1,10,2,0,1,NO
Public Class,org.gudy.azureus2.plugins.tracker.web.TrackerAuthenticationAdapter,0,1,3,0,3,0,3,28,1,0,3,NO
Public Class,org.gudy.azureus2.plugins.ui.GraphicURI,0,0,2,1,2,0,2,11,1,0,2,NO
Public Class,org.gudy.azureus2.plugins.ui.tables.TableCellMouseEvent,1,0,0,1,0,0,0,3,2,0,0,NO
Public Class,org.gudy.azureus2.plugins.ui.tables.TableCellRefresher,4,0,3,5,6,4,2,88,1,86,10,NO
